student_id,age_group,gender,first_gen_student,scholarship,current_gpa,prev_gpa,attendance_rate,assignment_missed,avg_submission_delay_days,lms_login_per_week,family_income_band,hostel_resident,working_part_time,semester,gpa_change,attendance_trend,dropout_next_semester
8864.0,21-23,Female,0.0,0.0,8.17,7.68,66.6,0.0,2.5,5.0,Medium,1.0,0.0,3.0,0.49,9.3,0.0
8865.0,18-20,Male,1.0,1.0,7.34,9.56,72.9,2.0,5.3,7.0,Medium,0.0,0.0,8.0,-2.22,-18.2,0.0
8866.0,21-23,Male,1.0,1.0,5.26,7.39,65.0,1.0,3.9,0.0,Medium,1.0,1.0,3.0,-2.13,-0.6,1.0
8867.0,18-20,Female,1.0,1.0,6.17,6.67,54.3,2.0,0.5,0.0,Medium,1.0,0.0,2.0,-0.5,-0.8,0.0
8868.0,21-23,Male,0.0,0.0,5.9,6.49,96.1,3.0,2.8,3.8,Medium,1.0,0.0,7.0,-0.59,-4.6,1.0
8869.0,21-23,Female,0.0,1.0,6.03,7.2,88.0,2.0,2.5,6.1,Medium,1.0,0.0,6.0,-1.09,-14.5,0.0
8870.0,18-20,Male,1.0,1.0,8.38,7.32,77.1,0.0,4.0,8.2,Low,1.0,0.0,5.0,1.06,-1.4,0.0
8871.0,24+,Male,0.0,1.0,6.65,7.2,92.2,4.0,0.2,10.3,Medium,0.0,1.0,2.0,-0.61,6.0,1.0
8872.0,18-20,Female,0.0,0.0,6.14,5.62,72.9,0.0,2.5,6.0,Low,0.0,0.0,7.0,0.52,4.8,0.0
8873.0,21-23,Male,0.0,1.0,6.83,4.94,92.4,1.0,4.6,8.8,Medium,1.0,0.0,5.0,1.11,-1.1,0.0
8874.0,18-20,Female,1.0,0.0,6.27,6.23,72.9,0.0,4.0,7.7,Medium,0.0,0.0,8.0,0.04,10.5,0.0
8875.0,24+,Male,0.0,0.0,6.83,7.26,59.9,0.0,1.3,5.4,High,0.0,0.0,4.0,0.07,2.8,1.0
8876.0,18-20,Female,0.0,0.0,5.17,7.26,72.9,1.0,3.4,7.6,Medium,1.0,1.0,4.0,-2.09,-15.3,0.0
8877.0,18-20,Female,1.0,1.0,6.9,7.65,72.9,1.0,1.6,4.5,High,1.0,0.0,7.0,-0.75,3.3,0.0
8878.0,18-20,Male,1.0,0.0,7.22,7.56,73.9,0.0,3.3,2.7,Medium,1.0,0.0,1.0,-0.34,10.0,0.0
8879.0,18-20,Male,1.0,0.0,5.06,6.7,80.3,2.0,4.1,6.0,High,1.0,0.0,6.0,-1.64,0.1,1.0
8880.0,18-20,Male,1.0,1.0,5.38,6.18,95.8,0.0,1.1,6.0,Low,1.0,0.0,4.0,-0.8,-4.2,0.0
8881.0,21-23,Female,0.0,0.0,6.75,7.72,61.2,1.0,1.8,11.3,High,0.0,0.0,2.0,-0.97,3.5,1.0
8882.0,18-20,Male,0.0,1.0,8.24,7.43,74.7,3.0,2.7,10.6,Medium,1.0,0.0,6.0,0.81,-5.1,0.0
8883.0,18-20,Female,1.0,1.0,8.0,6.11,72.9,2.0,1.5,2.2,Low,0.0,0.0,1.0,1.89,-9.4,0.0
8884.0,18-20,Female,0.0,0.0,6.19,7.82,64.8,1.0,1.3,10.9,High,0.0,1.0,2.0,-1.63,-6.2,1.0
8885.0,21-23,Female,1.0,0.0,8.21,8.16,65.3,0.0,3.2,5.6,Low,0.0,0.0,5.0,0.05,-1.7,0.0
8886.0,21-23,Female,1.0,0.0,6.83,7.99,87.3,0.0,2.5,7.4,Medium,1.0,0.0,2.0,-1.51,3.1,0.0
8887.0,21-23,Male,0.0,1.0,6.47,8.16,96.1,1.0,1.3,7.1,Medium,1.0,0.0,1.0,-1.69,8.8,0.0
8888.0,21-23,Male,0.0,1.0,6.89,6.45,79.9,0.0,1.0,3.1,Low,1.0,0.0,3.0,0.44,3.6,0.0
8889.0,18-20,Female,0.0,0.0,7.64,8.05,71.8,2.0,0.8,4.8,Low,0.0,1.0,2.0,-0.41,-25.7,0.0
8890.0,18-20,Female,0.0,0.0,6.19,7.04,72.9,0.0,2.3,6.0,Medium,1.0,0.0,4.0,-0.85,-1.9,0.0
8891.0,18-20,Male,0.0,0.0,6.4,9.24,99.9,1.0,2.5,6.9,Medium,1.0,0.0,8.0,-2.84,-18.5,1.0
8892.0,21-23,Male,1.0,1.0,5.55,8.09,49.5,2.0,1.7,2.2,Medium,1.0,0.0,8.0,-2.54,-0.9,1.0
8893.0,24+,Female,0.0,0.0,9.706674764771773,7.63,80.8,3.0,5.1,8.9,Medium,0.0,1.0,6.0,-0.48,-0.3,1.0
8894.0,18-20,Female,1.0,0.0,7.73,8.92,75.6,0.0,1.5,0.0,High,0.0,0.0,5.0,-1.19,-0.1,1.0
8895.0,18-20,Female,0.0,1.0,7.79,6.69,72.9,1.0,0.1,8.8,Medium,0.0,0.0,8.0,1.1,15.8,1.0
8896.0,18-20,Female,0.0,0.0,5.43,7.75,72.9,1.0,5.9,10.6,Medium,1.0,1.0,8.0,-2.32,1.6,1.0
8897.0,18-20,Female,0.0,0.0,6.42,9.44,97.6,0.0,2.2,2.9,Medium,1.0,1.0,2.0,-3.02,-8.0,1.0
8898.0,21-23,Male,1.0,1.0,8.05,8.01,49.7,0.0,4.4,9.4,Medium,1.0,1.0,1.0,0.04,-0.7,0.0
8899.0,18-20,Female,0.0,0.0,7.03,7.35,72.9,1.0,2.5,8.9,Medium,1.0,0.0,4.0,-0.32,-3.2,0.0
8900.0,24+,Male,0.0,0.0,6.83,6.93,61.4,3.0,3.8,11.3,High,1.0,0.0,1.0,-0.1,-8.0,1.0
8901.0,18-20,Male,1.0,0.0,6.81,6.23,0.0,1.0,2.0,2.4,Medium,1.0,1.0,5.0,0.58,8.8,0.0
8902.0,24+,Male,0.0,0.0,7.34,6.91,81.9,2.0,3.4,2.1,Low,1.0,0.0,4.0,0.43,8.6,0.0
8903.0,21-23,Female,0.0,0.0,7.09,6.38,48.4,3.0,2.0,4.1,Medium,1.0,0.0,3.0,0.71,-0.2,1.0
8904.0,21-23,Male,0.0,1.0,6.22,6.97,53.2,1.0,0.3,2.6,Low,0.0,0.0,5.0,-0.75,14.5,1.0
8905.0,21-23,Male,0.0,0.0,7.68,7.09,62.5,2.0,1.8,6.0,Medium,1.0,0.0,2.0,0.59,-3.0,0.0
8906.0,21-23,Male,0.0,0.0,5.6,8.19,83.7,1.0,4.1,6.0,Low,0.0,0.0,3.0,-2.59,4.1,0.0
8907.0,21-23,Male,0.0,0.0,8.12,6.79,96.1,1.0,4.6,6.3,Low,0.0,1.0,7.0,1.33,2.6,0.0
8908.0,21-23,Male,0.0,0.0,5.9,6.6,62.4,3.0,2.5,10.9,Medium,0.0,0.0,7.0,-0.7,7.7,1.0
8909.0,21-23,Male,1.0,0.0,7.35,8.09,73.9,1.0,2.5,4.3,Low,0.0,0.0,7.0,-0.74,11.2,1.0
8910.0,24+,Male,1.0,0.0,6.64,7.9,65.5,0.0,5.0,7.4,Low,0.0,1.0,1.0,-1.26,-3.2,0.0
8911.0,21-23,Female,1.0,0.0,6.32,6.96,76.8,5.0,2.5,1.3,Medium,1.0,1.0,7.0,-0.64,2.1,1.0
8912.0,21-23,Male,1.0,0.0,8.16,7.8,79.5,1.0,7.8,5.1,Low,1.0,1.0,7.0,0.36,15.5,0.0
8913.0,24+,Female,0.0,0.0,7.54,6.94,73.5,2.0,2.4,11.2,High,0.0,0.0,3.0,0.6,-8.6,0.0
8914.0,18-20,Female,1.0,1.0,6.83,6.99,66.4,1.0,2.7,9.9,Medium,1.0,1.0,3.0,-0.25,9.8,0.0
8915.0,18-20,Female,0.0,0.0,8.55,8.75,100.0,1.0,0.1,7.4,High,0.0,0.0,1.0,-0.2,-1.8,0.0
8916.0,18-20,Female,1.0,0.0,7.78,7.06,89.1,3.0,1.6,6.0,Low,0.0,0.0,5.0,0.72,-1.1,0.0
8917.0,21-23,Female,0.0,0.0,5.99,7.2,99.9,0.0,3.9,6.0,Low,0.0,0.0,5.0,-0.8,-9.6,0.0
8918.0,21-23,Female,0.0,0.0,4.54,7.22,67.7,2.0,3.5,7.4,Low,0.0,0.0,1.0,-2.68,-8.0,1.0
8919.0,18-20,Male,1.0,0.0,6.91,5.23,47.1,3.0,0.4,0.3,Medium,0.0,1.0,3.0,1.68,-1.5,1.0
8920.0,21-23,Male,1.0,0.0,8.18,7.03,80.8,1.0,3.1,6.0,High,0.0,1.0,6.0,1.15,-7.9,0.0
8921.0,21-23,Female,1.0,0.0,7.41,7.45,88.1,3.0,0.8,6.0,Medium,1.0,0.0,3.0,-0.04,3.9,1.0
8922.0,18-20,Male,0.0,0.0,8.37,9.18,72.9,1.0,5.0,2.5,Medium,1.0,0.0,5.0,-0.81,3.7,1.0
8923.0,21-23,Male,0.0,0.0,6.2,7.29,45.6,1.0,5.0,6.0,Low,0.0,0.0,3.0,-1.09,2.0,1.0
8924.0,21-23,Female,0.0,0.0,6.68,7.64,93.4,3.0,0.4,8.1,Low,0.0,0.0,5.0,-0.96,-4.0,1.0
8925.0,18-20,Female,0.0,0.0,6.71,7.55,73.4,3.0,2.9,11.9,High,0.0,0.0,5.0,-0.84,-8.7,1.0
8926.0,21-23,Female,0.0,1.0,7.04,9.47,65.6,2.0,2.5,2.1,Medium,0.0,0.0,8.0,-2.43,3.1,1.0
8927.0,21-23,Female,0.0,0.0,7.57,8.2,57.2,2.0,1.6,4.2,Low,0.0,1.0,4.0,-0.63,-1.8,1.0
8928.0,18-20,Female,0.0,0.0,6.83,5.75,89.8,2.0,3.0,4.4,Low,0.0,0.0,6.0,2.68,-0.3,0.0
8929.0,18-20,Female,0.0,0.0,6.83,8.43,72.9,1.0,2.5,3.7,Low,1.0,1.0,1.0,0.21,5.1,0.0
8930.0,24+,Male,1.0,0.0,9.847637233925902,6.26,78.3,0.0,3.1,6.0,Low,0.0,1.0,6.0,2.21,1.4,0.0
8931.0,18-20,Male,1.0,1.0,7.47,6.55,73.1,2.0,2.5,5.5,High,1.0,1.0,2.0,0.92,-2.8,0.0
8932.0,18-20,Female,0.0,1.0,6.46,5.9,59.5,2.0,3.2,8.6,High,0.0,1.0,6.0,0.56,17.6,0.0
8933.0,18-20,Male,0.0,0.0,7.03,9.02,88.3,0.0,2.5,5.9,Medium,0.0,0.0,6.0,-1.99,-5.7,0.0
8934.0,21-23,Female,0.0,0.0,7.46,8.39,61.4,2.0,2.1,1.7,High,1.0,0.0,3.0,-0.93,-10.5,1.0
8935.0,21-23,Female,0.0,1.0,6.83,8.43,88.3,3.0,2.6,6.0,Low,0.0,0.0,3.0,-1.49,-0.4,1.0
8936.0,21-23,Male,1.0,1.0,5.89,8.24,67.5,1.0,2.1,10.3,Low,0.0,0.0,8.0,-2.35,-2.2,0.0
8937.0,18-20,Male,1.0,0.0,6.34,7.89,72.9,1.0,7.9,4.4,Low,0.0,1.0,4.0,-1.55,2.4,1.0
8938.0,24+,Female,1.0,0.0,7.67,6.88,100.0,1.0,2.7,8.7,Low,0.0,1.0,2.0,0.79,-8.6,1.0
8939.0,18-20,Male,0.0,0.0,6.55,7.41,94.5,2.0,0.3,9.5,Medium,1.0,1.0,3.0,-0.86,-13.5,0.0
8940.0,18-20,Female,1.0,1.0,6.82,6.68,51.6,2.0,0.3,5.8,Medium,1.0,1.0,7.0,0.14,9.2,0.0
8941.0,18-20,Female,0.0,1.0,6.72,6.35,77.2,0.0,3.0,4.7,Medium,1.0,1.0,8.0,0.37,5.1,0.0
8942.0,18-20,Male,0.0,0.0,5.91,6.56,48.9,1.0,2.3,10.6,Medium,1.0,0.0,2.0,-0.65,4.6,0.0
8943.0,24+,Female,0.0,0.0,6.63,9.55,90.6,2.0,2.1,5.8,Low,0.0,1.0,2.0,-2.92,-8.0,0.0
8944.0,24+,Male,1.0,1.0,6.34,6.82,99.3,2.0,0.6,9.5,Low,1.0,1.0,4.0,-0.48,-2.0,0.0
8945.0,18-20,Female,0.0,1.0,6.11,7.2,72.2,2.0,2.5,13.4,Low,1.0,1.0,1.0,-2.09,-0.2,0.0
8946.0,24+,Female,0.0,0.0,5.74,9.28,62.2,0.0,2.5,8.6,Low,1.0,0.0,7.0,-3.54,13.4,1.0
8947.0,21-23,Female,1.0,0.0,6.7,7.98,91.5,0.0,0.5,1.7,Low,1.0,0.0,8.0,-1.28,-5.0,1.0
8948.0,24+,Female,0.0,0.0,7.42,6.41,73.6,3.0,0.2,3.4,Medium,0.0,0.0,5.0,1.01,5.9,0.0
8949.0,18-20,Female,0.0,0.0,7.92,6.46,69.7,4.0,3.9,3.3,Medium,0.0,0.0,4.0,1.46,-8.4,0.0
8950.0,21-23,Male,0.0,0.0,5.41,7.2,57.5,2.0,2.8,7.4,Low,0.0,0.0,4.0,-1.91,1.2,1.0
8951.0,18-20,Female,0.0,0.0,8.41,9.46,78.9,1.0,2.5,0.0,Medium,1.0,1.0,2.0,-1.05,11.5,1.0
8952.0,21-23,Male,1.0,1.0,7.09,8.62,78.3,1.0,5.2,6.0,Low,1.0,1.0,8.0,-1.53,8.4,1.0
8953.0,18-20,Male,0.0,1.0,5.67,7.74,72.9,0.0,3.0,3.8,Low,1.0,1.0,5.0,-2.07,0.3,1.0
8954.0,21-23,Male,0.0,0.0,6.4,7.0,56.6,0.0,0.9,0.0,High,0.0,1.0,7.0,-0.6,-10.9,1.0
8955.0,18-20,Male,0.0,1.0,4.92,7.58,69.1,3.0,4.1,5.8,Low,0.0,1.0,6.0,-2.66,-3.7,1.0
8956.0,18-20,Male,1.0,0.0,5.18,7.39,69.8,0.0,0.2,6.0,High,0.0,0.0,4.0,-2.21,-6.9,1.0
8957.0,21-23,Male,0.0,0.0,8.52,7.38,52.1,2.0,1.4,3.4,Low,0.0,0.0,1.0,1.14,-2.9,0.0
8958.0,24+,Male,1.0,1.0,6.1,6.32,60.2,4.0,2.0,8.3,High,1.0,0.0,7.0,-0.22,7.2,1.0
8959.0,21-23,Female,0.0,0.0,7.34,7.2,53.8,0.0,2.5,5.4,Low,1.0,1.0,6.0,1.03,-4.0,0.0
8960.0,24+,Female,0.0,1.0,6.69,7.53,94.6,1.0,4.9,9.4,High,0.0,1.0,3.0,-0.84,12.6,0.0
8961.0,18-20,Female,1.0,0.0,6.82,6.04,49.1,3.0,0.7,8.5,Medium,0.0,0.0,3.0,0.78,-10.4,1.0
8962.0,21-23,Female,0.0,0.0,7.17,6.57,93.3,1.0,0.2,6.0,Medium,1.0,0.0,3.0,0.6,5.3,0.0
8963.0,18-20,Male,0.0,0.0,4.72,7.23,74.0,1.0,5.6,9.8,Medium,1.0,1.0,3.0,-2.51,-7.4,1.0
8964.0,18-20,Female,0.0,0.0,8.12,7.53,72.9,1.0,4.5,6.0,Medium,1.0,0.0,4.0,0.59,0.1,0.0
8965.0,21-23,Male,0.0,0.0,6.7,8.32,95.8,2.0,8.5,5.2,Low,0.0,0.0,6.0,-1.62,-6.4,1.0
8966.0,21-23,Female,0.0,1.0,6.3,5.95,65.1,2.0,2.5,2.9,High,1.0,0.0,1.0,0.35,17.5,0.0
8967.0,21-23,Female,1.0,0.0,7.27,5.95,83.6,1.0,2.8,7.1,High,0.0,0.0,6.0,1.32,1.4,0.0
8968.0,21-23,Female,1.0,0.0,6.08,8.51,81.9,1.0,0.4,6.3,Low,1.0,0.0,1.0,-2.43,-10.8,0.0
8969.0,21-23,Female,0.0,0.0,9.833961471516586,8.88,99.4,1.0,5.8,2.7,Low,0.0,0.0,2.0,-1.87,-8.3,1.0
8970.0,18-20,Female,0.0,1.0,6.63,6.16,72.9,0.0,1.2,6.3,High,0.0,1.0,1.0,0.47,-7.8,0.0
8971.0,18-20,Female,1.0,0.0,7.51,6.35,72.9,2.0,0.6,8.8,Low,1.0,1.0,1.0,1.16,4.7,0.0
8972.0,21-23,Male,0.0,0.0,6.59,7.75,99.4,2.0,2.5,4.9,High,0.0,0.0,6.0,-1.16,-4.3,0.0
8973.0,18-20,Female,0.0,1.0,5.77,7.25,63.0,2.0,2.8,6.4,Medium,1.0,0.0,3.0,-1.48,2.8,1.0
8974.0,18-20,Female,1.0,1.0,7.16,7.26,72.9,2.0,2.4,6.0,High,1.0,0.0,7.0,-0.1,7.6,0.0
8975.0,18-20,Female,1.0,1.0,6.53,6.42,89.9,1.0,3.4,7.7,High,0.0,1.0,7.0,0.11,-10.9,0.0
8976.0,21-23,Male,1.0,0.0,4.98,7.92,63.7,1.0,4.6,6.0,High,0.0,0.0,6.0,-2.94,12.5,1.0
8977.0,18-20,Female,1.0,0.0,7.0,6.96,46.6,0.0,3.4,4.9,Low,0.0,0.0,6.0,0.04,-9.0,0.0
8978.0,21-23,Female,1.0,1.0,6.26,6.93,60.4,0.0,2.5,0.0,Medium,0.0,1.0,7.0,-0.67,10.0,1.0
8979.0,21-23,Male,0.0,1.0,7.15,6.07,51.8,4.0,0.8,4.1,Medium,0.0,0.0,3.0,1.08,-0.8,1.0
8980.0,18-20,Male,1.0,1.0,5.94,7.99,68.6,2.0,3.1,4.6,Medium,1.0,0.0,1.0,-2.05,15.2,1.0
8981.0,21-23,Male,0.0,0.0,5.59,6.84,96.7,1.0,3.4,10.1,Low,0.0,0.0,7.0,-1.25,-3.6,0.0
8982.0,21-23,Female,0.0,1.0,7.98,7.2,73.2,2.0,3.7,6.0,Medium,0.0,0.0,1.0,0.83,-3.6,0.0
8983.0,21-23,Male,0.0,0.0,7.64,8.39,69.6,2.0,1.9,10.4,Medium,0.0,0.0,6.0,-0.75,5.0,0.0
8984.0,21-23,Female,1.0,0.0,6.79,6.15,56.9,2.0,0.9,7.6,Low,0.0,1.0,3.0,0.64,-8.0,0.0
8985.0,18-20,Male,0.0,0.0,7.24,7.11,72.9,0.0,3.8,8.4,Medium,1.0,0.0,2.0,0.13,-10.2,0.0
8986.0,21-23,Female,1.0,1.0,7.61,5.64,70.0,2.0,1.5,3.9,Medium,1.0,0.0,3.0,1.97,5.9,0.0
8987.0,18-20,Male,1.0,0.0,6.79,6.68,87.5,1.0,2.8,2.9,Medium,1.0,0.0,1.0,0.11,7.7,1.0
8988.0,24+,Male,0.0,0.0,5.59,8.49,73.4,2.0,2.6,11.0,Low,1.0,1.0,2.0,-2.9,8.9,0.0
8989.0,21-23,Male,1.0,1.0,9.853467582207209,5.66,93.8,0.0,0.2,6.0,Low,1.0,0.0,1.0,1.44,5.5,0.0
8990.0,21-23,Female,1.0,0.0,7.8,7.44,88.1,2.0,2.4,3.2,Low,0.0,0.0,8.0,0.36,-5.2,0.0
8991.0,18-20,Male,1.0,0.0,7.39,8.8,53.0,3.0,3.2,2.0,Low,0.0,1.0,1.0,-1.41,1.5,1.0
8992.0,18-20,Female,0.0,1.0,6.83,7.75,52.5,0.0,4.1,1.9,Medium,1.0,1.0,2.0,-0.89,-7.8,1.0
8993.0,18-20,Male,1.0,1.0,7.37,6.62,46.3,1.0,1.3,6.4,Medium,0.0,1.0,7.0,0.75,13.4,1.0
8994.0,18-20,Female,1.0,0.0,6.83,6.09,65.3,0.0,0.6,6.0,Low,1.0,0.0,2.0,0.49,4.1,0.0
8995.0,18-20,Male,0.0,1.0,7.84,5.27,48.0,1.0,1.4,6.5,High,0.0,1.0,2.0,2.57,6.0,0.0
8996.0,21-23,Female,0.0,0.0,8.15,8.76,69.7,2.0,1.9,7.6,Medium,1.0,1.0,1.0,-0.61,3.7,0.0
8997.0,18-20,Female,0.0,1.0,5.5,6.78,58.3,0.0,0.8,8.6,Medium,1.0,1.0,1.0,-1.28,-2.7,1.0
8998.0,24+,Female,1.0,1.0,7.92,5.4,72.4,2.0,1.2,0.0,High,1.0,0.0,2.0,2.52,13.5,0.0
8999.0,18-20,Female,0.0,0.0,9.04,6.18,72.9,2.0,0.1,6.6,High,0.0,0.0,3.0,2.86,0.9,0.0
9000.0,24+,Female,0.0,1.0,7.33,6.12,75.2,0.0,0.2,7.3,Low,1.0,1.0,7.0,1.21,10.1,0.0
9001.0,24+,Female,1.0,0.0,7.78,6.7,98.2,4.0,2.6,2.0,Medium,1.0,1.0,1.0,1.08,-2.2,1.0
9002.0,21-23,Male,0.0,0.0,6.15,9.59,80.0,0.0,1.4,8.1,Medium,1.0,0.0,5.0,-3.44,20.8,0.0
9003.0,21-23,Male,1.0,1.0,6.3,8.12,76.0,1.0,0.1,4.5,High,0.0,0.0,7.0,-1.82,3.8,0.0
9004.0,18-20,Female,0.0,0.0,6.59,7.68,88.3,1.0,2.5,5.5,Medium,0.0,0.0,7.0,-1.09,-3.4,0.0
9005.0,21-23,Female,0.0,0.0,6.4,8.4,45.3,1.0,1.0,11.6,Medium,1.0,1.0,6.0,-2.0,-7.9,1.0
9006.0,18-20,Male,0.0,0.0,5.49,9.03,60.5,1.0,5.2,9.1,Medium,1.0,1.0,8.0,-3.54,8.0,0.0
9007.0,18-20,Female,1.0,0.0,6.63,7.73,99.3,0.0,1.2,7.8,Low,0.0,0.0,4.0,-1.1,-0.8,0.0
9008.0,21-23,Male,1.0,1.0,7.64,8.64,88.0,0.0,2.5,7.3,Medium,1.0,1.0,1.0,-1.0,-9.7,0.0
9009.0,18-20,Male,1.0,1.0,6.83,6.56,50.0,1.0,2.4,6.0,Medium,0.0,0.0,5.0,-1.06,-3.0,1.0
9010.0,21-23,Female,1.0,0.0,6.98,6.34,63.0,2.0,1.9,4.3,Low,0.0,1.0,1.0,0.64,-2.5,0.0
9011.0,18-20,Female,0.0,0.0,6.95,6.17,69.2,2.0,2.0,6.3,High,1.0,0.0,4.0,0.78,-6.7,0.0
9012.0,18-20,Male,0.0,0.0,6.5,7.49,100.0,2.0,2.4,3.0,Medium,0.0,0.0,4.0,-0.99,10.2,0.0
9013.0,18-20,Female,0.0,0.0,7.3,4.57,72.9,2.0,2.5,3.5,Medium,1.0,0.0,3.0,2.73,-4.9,0.0
9014.0,18-20,Male,1.0,0.0,7.2,8.52,72.9,3.0,5.0,6.0,High,0.0,0.0,1.0,-1.32,-4.3,1.0
9015.0,18-20,Female,1.0,0.0,6.43,6.71,73.0,0.0,2.2,12.3,Medium,1.0,1.0,2.0,-0.28,-1.1,0.0
9016.0,18-20,Male,0.0,0.0,7.86,8.03,72.9,2.0,4.9,9.5,Medium,0.0,0.0,6.0,-0.17,3.5,0.0
9017.0,18-20,Female,1.0,0.0,7.36,5.81,72.9,3.0,1.9,6.2,Medium,0.0,0.0,8.0,1.55,0.2,1.0
9018.0,21-23,Female,1.0,1.0,8.37,8.31,51.3,0.0,2.7,2.6,High,1.0,1.0,3.0,0.06,17.6,1.0
9019.0,18-20,Male,0.0,1.0,6.73,8.58,72.9,1.0,2.0,6.0,Medium,0.0,1.0,4.0,-1.85,0.4,0.0
9020.0,21-23,Female,1.0,1.0,6.48,7.3,81.8,1.0,1.0,5.7,High,1.0,0.0,1.0,-0.82,13.4,0.0
9021.0,18-20,Male,0.0,0.0,6.59,7.73,86.8,2.0,0.9,11.2,Medium,1.0,1.0,4.0,-1.14,5.3,0.0
9022.0,24+,Female,1.0,1.0,7.98,6.17,83.2,4.0,5.6,6.0,Medium,1.0,0.0,4.0,1.81,-0.9,1.0
9023.0,18-20,Female,0.0,1.0,6.65,7.25,81.3,0.0,0.8,6.0,Medium,1.0,0.0,2.0,-0.6,4.6,0.0
9024.0,18-20,Female,0.0,1.0,6.71,8.17,92.8,0.0,4.1,8.1,Low,0.0,0.0,3.0,-1.46,2.2,0.0
9025.0,21-23,Female,0.0,0.0,8.76,6.9,63.3,3.0,1.8,4.3,Low,0.0,0.0,4.0,1.86,5.4,1.0
9026.0,18-20,Male,1.0,0.0,5.46,8.73,56.8,3.0,1.7,3.1,Low,0.0,0.0,3.0,-3.27,-5.4,1.0
9027.0,21-23,Male,1.0,0.0,7.16,5.42,49.9,2.0,3.4,6.0,Low,0.0,0.0,4.0,1.74,-3.1,0.0
9028.0,18-20,Female,0.0,0.0,6.74,6.87,72.9,2.0,2.4,6.9,Low,0.0,1.0,2.0,-0.13,-4.6,0.0
9029.0,24+,Female,1.0,1.0,6.55,5.28,53.2,0.0,3.2,6.0,Low,0.0,1.0,2.0,1.27,9.2,0.0
9030.0,18-20,Male,1.0,0.0,5.85,7.52,95.2,3.0,2.5,5.2,Medium,0.0,1.0,3.0,-1.67,13.0,1.0
9031.0,18-20,Male,1.0,0.0,6.14,6.99,54.9,1.0,0.4,3.2,High,0.0,0.0,6.0,-0.85,-3.0,1.0
9032.0,21-23,Male,0.0,0.0,6.39,7.02,50.2,1.0,1.2,3.8,Low,1.0,1.0,8.0,-0.63,-8.8,1.0
9033.0,18-20,Male,0.0,0.0,7.3,7.94,67.0,1.0,0.5,6.0,Low,0.0,0.0,1.0,-0.64,-8.4,0.0
9034.0,21-23,Female,1.0,1.0,6.83,6.92,54.3,3.0,2.2,2.5,High,0.0,0.0,4.0,0.73,9.2,1.0
9035.0,18-20,Female,0.0,0.0,5.02,10.0,52.2,2.0,1.1,6.0,High,1.0,0.0,8.0,-4.98,-4.0,1.0
9036.0,21-23,Female,0.0,0.0,5.6,8.01,64.9,1.0,1.8,2.5,Medium,0.0,0.0,6.0,-2.41,0.3,0.0
9037.0,18-20,Female,0.0,0.0,7.35,7.23,72.9,0.0,2.5,3.9,Low,0.0,1.0,8.0,0.12,4.2,0.0
9038.0,21-23,Male,0.0,0.0,7.43,6.53,46.7,0.0,1.8,3.9,Medium,0.0,1.0,6.0,0.9,7.8,0.0
9039.0,21-23,Female,0.0,1.0,5.34,6.29,56.4,0.0,0.8,7.4,Low,1.0,0.0,6.0,-0.95,-13.6,1.0
9040.0,18-20,Male,1.0,1.0,7.67,7.2,90.3,1.0,4.5,5.1,Low,0.0,0.0,7.0,0.03,-1.4,0.0
9041.0,18-20,Male,0.0,0.0,6.79,6.67,72.9,1.0,2.5,5.3,Medium,1.0,0.0,8.0,0.12,2.5,0.0
9042.0,18-20,Female,0.0,1.0,7.55,8.19,69.3,2.0,0.6,4.3,Medium,0.0,0.0,4.0,-0.64,-13.4,0.0
9043.0,24+,Male,0.0,0.0,5.95,7.12,100.0,1.0,2.1,1.4,Medium,0.0,0.0,1.0,-1.17,-7.8,1.0
9044.0,18-20,Male,1.0,0.0,5.41,7.12,88.7,3.0,1.4,3.8,Medium,0.0,0.0,7.0,-1.71,7.8,1.0
9045.0,18-20,Male,1.0,1.0,6.49,7.31,85.5,3.0,2.5,10.5,Medium,1.0,0.0,5.0,-0.82,-8.9,1.0
9046.0,18-20,Female,1.0,0.0,6.54,7.05,72.9,3.0,2.5,1.8,High,0.0,1.0,7.0,-0.51,10.6,1.0
9047.0,18-20,Male,0.0,0.0,6.48,7.48,97.1,1.0,3.5,4.9,High,0.0,0.0,4.0,-1.0,3.6,0.0
9048.0,21-23,Female,0.0,0.0,6.41,9.27,77.5,1.0,2.8,3.2,Medium,0.0,1.0,7.0,-2.86,10.1,0.0
9049.0,24+,Female,1.0,1.0,8.49,7.74,88.9,2.0,7.0,7.3,Low,0.0,0.0,5.0,0.75,0.8,0.0
9050.0,21-23,Male,1.0,1.0,6.83,7.62,87.0,3.0,1.1,4.0,Medium,0.0,0.0,5.0,-2.52,2.7,1.0
9051.0,21-23,Male,1.0,0.0,5.96,7.99,73.5,2.0,0.2,6.0,Medium,1.0,1.0,7.0,-2.03,-7.3,0.0
9052.0,21-23,Female,0.0,0.0,6.38,7.09,86.1,2.0,0.6,9.3,Low,1.0,0.0,4.0,-0.71,-6.4,0.0
9053.0,18-20,Female,0.0,0.0,6.82,6.24,72.9,0.0,4.7,5.7,High,1.0,0.0,3.0,0.58,-2.2,0.0
9054.0,18-20,Female,0.0,1.0,7.51,4.18,46.2,0.0,0.9,4.0,Low,1.0,0.0,1.0,3.33,3.4,0.0
9055.0,21-23,Female,1.0,0.0,7.67,5.15,63.8,2.0,4.4,6.0,Low,1.0,0.0,5.0,2.52,2.5,0.0
