student_id,age_group,gender,first_gen_student,scholarship,current_gpa,prev_gpa,attendance_rate,assignment_missed,avg_submission_delay_days,lms_login_per_week,family_income_band,hostel_resident,working_part_time,semester,gpa_change,attendance_trend,dropout_next_semester
10598,21-23,Female,1,0,5.84,7.3,71.7,0,3.9,6.5,High,0,0,6,-1.46,-1.5,0
10599,18-20,Male,1,0,5.61,7.89,,4,7.1,7.6,Low,1,0,1,-2.28,-7.5,1
10600,18-20,Male,1,0,6.0,7.78,91.1,3,3.0,7.0,Low,0,1,3,-1.78,-6.5,1
10601,18-20,Female,1,0,6.85,7.45,98.6,1,5.3,2.0,Medium,0,1,7,-0.6,-5.4,1
10602,18-20,Male,0,0,7.16,8.88,95.9,0,4.2,10.6,Medium,1,0,2,-1.72,-9.1,0
10603,21-23,Male,0,0,7.59,6.89,90.1,4,1.4,10.4,Medium,0,1,5,0.7,0.8,0
10604,24+,Female,0,0,7.77,7.01,63.4,1,0.7,5.1,Low,1,0,3,0.76,1.6,0
10605,18-20,M,1,0,7.16,7.48,85.1,1,0.2,11.9,Low,0,0,3,-0.32,2.6,0
10606,18-20,Female,1,0,7.03,6.02,66.5,1,2.7,6.5,Medium,0,1,1,1.01,-10.5,0
10607,21-23,Female,0,0,8.45,7.89,68.6,5,3.6,6.6,Medium,1,0,7,0.56,-15.3,0
10608,24+,Female,1,0,6.81,7.27,93.0,1,,5.4,Low,1,0,4,-0.46,2.4,0
10609,21-23,Female,0,0,7.39,7.29,56.3,0,0.2,5.5,High,1,1,7,0.1,7.8,0
10610,24+,Male,0,0,7.12,7.74,61.3,3,5.0,11.8,Medium,0,0,8,-0.62,-18.2,1
10611,21-23,Female,0,0,6.63,7.58,96.2,2,1.4,8.5,Medium,1,0,2,-0.95,6.7,0
10612,21-23,F,1,0,6.63,7.61,83.5,3,2.7,6.4,Low,1,1,1,-0.98,-0.3,1
10613,18-20,Male,0,0,8.12,6.81,,2,1.2,4.6,High,1,0,1,1.31,15.7,0
10614,18-20,Female,1,0,,8.77,51.7,2,,4.6,Low,1,0,5,-2.06,2.9,1
10615,18-20,F,0,0,6.45,5.74,76.9,3,0.0,5.4,Low,0,1,4,0.71,-16.9,0
10616,21-23,Female,0,0,6.06,6.51,88.9,1,3.9,2.9,Low,0,0,1,-0.45,10.0,0
10617,24+,Male,0,0,7.22,6.65,88.6,1,,6.7,Medium,0,0,3,0.57,-5.4,0
10618,24+,Female,1,1,6.29,6.48,68.4,1,0.3,10.5,High,0,1,3,-0.19,2.4,0
10619,18-20,Male,0,0,7.13,5.45,,0,1.3,,Low,1,1,2,1.68,0.7,0
10620,18-20,Female,1,0,6.98,8.84,88.3,1,5.3,,Low,0,0,7,-1.86,3.1,1
10621,18-20,Female,0,0,6.37,7.84,96.9,2,4.3,,Low,1,0,6,-1.47,12.3,0
10622,18-20,Male,0,0,5.4,6.57,69.4,2,3.7,0.0,Medium,1,0,2,-1.17,0.6,1
10623,21-23,Male,1,0,5.77,7.9,52.6,0,6.7,8.6,Medium,1,0,2,-2.13,12.2,1
10624,24+,Female,0,0,5.93,7.04,78.5,2,5.5,5.8,Medium,0,0,6,-1.11,-4.3,1
10625,24+,Female,1,0,,6.91,48.9,2,,12.2,High,1,1,6,-1.11,1.8,1
10626,21-23,Female,0,1,7.26,6.24,78.6,1,1.4,7.3,Medium,0,0,1,1.02,11.3,0
10627,21-23,Male,1,0,8.93,7.22,54.5,0,7.7,3.2,Low,0,1,5,1.71,2.1,1
10628,21-23,Female,1,1,6.29,6.57,73.4,1,4.9,1.8,High,0,0,8,-0.28,10.8,0
10629,18-20,F,1,1,6.42,6.23,79.4,2,1.4,6.2,Low,0,0,7,0.19,-4.8,0
10630,21-23,Male,0,1,,8.16,69.6,0,0.2,,Medium,0,0,2,-1.94,-1.8,0
10631,21-23,Female,1,1,7.66,,90.5,2,2.0,4.7,High,0,0,1,1.28,8.8,0
10632,21-23,Male,0,0,7.23,8.6,65.6,3,0.1,,Low,0,0,5,-1.37,9.5,1
10633,18-20,Male,0,0,6.78,6.49,53.5,2,,3.7,Medium,0,0,7,0.29,7.5,0
10634,18-20,Female,0,0,5.59,5.7,70.5,0,,6.6,High,0,0,7,-0.11,7.0,0
10635,18-20,Female,0,0,5.83,7.73,98.0,1,4.5,4.6,Medium,0,1,3,-1.9,1.7,0
10636,24+,Male,1,0,6.98,6.75,93.4,4,3.0,4.4,High,1,0,8,0.23,-9.0,0
10637,18-20,F,1,1,7.02,5.62,62.1,0,3.7,2.5,Low,0,1,4,1.4,-4.9,1
10638,21-23,Female,0,0,6.78,7.45,58.3,2,0.9,11.1,Low,0,0,7,-0.67,-7.2,1
10639,21-23,Male,1,0,7.46,,71.6,1,0.1,3.4,Low,1,1,5,1.57,8.4,0
10640,18-20,Male,0,0,5.58,5.21,81.0,1,2.0,8.2,High,0,0,1,0.37,-8.1,0
10641,21-23,Female,1,0,7.1,7.88,96.0,4,4.5,5.3,Low,0,1,1,-0.78,-19.9,1
10642,24+,Male,1,0,7.05,8.69,78.7,2,2.6,7.0,Medium,0,1,5,-1.64,1.9,0
10643,18-20,Male,1,0,5.84,6.81,91.0,0,3.9,5.8,Low,1,0,8,-0.97,0.8,0
10644,24+,F,0,1,,8.41,83.3,1,2.6,,High,1,0,2,-2.21,5.0,0
10645,18-20,Male,1,0,7.49,8.0,50.6,1,0.1,5.4,Low,1,1,1,-0.51,7.5,1
10646,18-20,Male,0,0,,7.87,,0,,,Low,1,1,7,-2.21,0.1,0
10647,24+,Male,1,0,9.26,7.03,56.0,1,1.7,11.2,High,0,0,6,2.23,-3.1,0
10648,21-23,Female,0,1,9.906801968455225,6.6,65.2,1,4.7,5.1,Medium,1,0,6,0.76,-0.3,0
10649,24+,Female,1,0,6.74,7.54,91.2,0,0.7,7.9,Medium,1,1,2,-0.8,2.4,0
10650,21-23,Female,0,1,6.55,7.85,98.9,0,5.6,8.1,Medium,0,1,1,-1.3,-3.7,1
10651,24+,Female,0,1,,5.94,62.1,0,0.0,,Medium,1,0,8,1.65,-4.0,0
10652,21-23,Male,0,0,6.39,6.88,66.1,4,1.9,,Medium,1,0,2,-0.49,9.0,0
10653,21-23,Female,1,0,6.43,7.01,71.7,4,0.5,2.4,Medium,0,0,4,-0.58,2.8,1
10654,21-23,M,1,0,8.25,6.92,72.4,1,,0.9,Medium,0,1,2,1.33,-5.1,0
10655,18-20,F,1,0,6.33,6.52,86.3,0,0.3,0.5,Medium,1,0,1,-0.19,-4.1,0
10656,24+,Male,1,1,6.94,5.87,89.9,2,1.4,3.0,Low,0,0,4,1.07,1.3,0
10657,18-20,Female,0,0,6.04,6.9,99.5,2,,7.4,Medium,0,0,6,-0.86,-12.8,0
10658,21-23,M,1,1,7.06,6.92,89.2,4,1.5,13.9,Medium,1,0,7,0.14,2.4,0
10659,18-20,Female,0,0,7.38,6.73,61.5,2,2.3,11.6,High,1,1,6,0.65,-0.5,0
10660,21-23,F,1,0,8.48,7.85,64.7,4,3.7,10.2,Low,0,1,2,0.63,-0.6,1
10661,18-20,Female,1,0,5.86,5.83,79.0,2,,,Low,1,0,4,0.03,-4.1,0
10662,18-20,Female,0,0,5.35,,,2,2.9,9.1,Medium,0,1,7,-2.13,-3.5,0
10663,24+,Female,1,0,6.53,5.41,49.9,0,1.3,6.4,Low,0,1,7,1.12,1.3,0
10664,18-20,Male,1,0,6.18,7.13,63.9,1,,1.9,High,1,0,5,-0.95,-10.6,1
10665,21-23,Female,0,0,6.78,4.94,56.1,2,3.4,11.1,Medium,0,0,5,1.84,-0.4,0
10666,18-20,M,0,1,7.32,6.31,,2,1.9,0.0,Medium,0,1,3,1.01,-1.0,0
10667,18-20,Female,0,0,9.07,7.18,,0,3.0,,High,0,1,3,1.89,2.1,0
10668,18-20,Female,1,0,6.35,5.77,76.9,5,1.3,,Medium,1,1,6,0.58,-6.8,0
10669,21-23,Female,0,0,4.59,5.78,70.7,1,2.4,4.4,High,1,1,4,-1.19,2.0,0
10670,18-20,Male,0,1,6.56,8.18,,0,3.6,1.8,Low,1,0,8,-1.62,2.9,1
10671,24+,Female,0,0,7.15,5.6,80.7,1,3.8,6.9,Low,1,0,5,1.55,5.1,0
10672,18-20,Female,0,0,5.83,,67.9,1,2.1,,Medium,0,0,8,-1.25,0.5,0
10673,18-20,Male,1,1,7.03,8.68,67.0,2,3.1,,Medium,0,0,6,-1.65,-3.1,0
10674,18-20,Male,0,1,6.94,,80.8,0,1.3,9.1,Medium,1,1,1,-0.4,2.3,0
10675,18-20,Male,1,0,7.06,7.23,,3,5.3,6.0,Medium,1,0,3,-0.17,4.6,1
10676,21-23,Male,0,1,7.59,6.49,68.8,2,1.8,4.6,Medium,0,1,7,1.1,-3.2,0
10677,24+,Female,0,0,6.72,6.49,55.7,1,5.1,5.2,Medium,1,0,6,0.23,-16.9,1
10678,21-23,Male,0,1,7.35,7.03,47.1,2,2.3,7.4,High,0,0,6,0.32,3.7,0
10679,18-20,Male,1,0,5.0,5.2,46.9,1,0.2,,Medium,1,1,5,-0.2,7.2,0
10680,18-20,Female,0,0,5.84,8.21,54.2,0,,4.4,Low,0,1,1,-2.37,-5.6,1
10681,18-20,F,0,1,6.46,,68.9,4,0.5,1.6,Low,1,0,1,-0.95,7.6,1
10682,24+,M,0,0,5.79,5.45,0.0,1,2.0,,High,0,1,4,0.34,3.6,0
10683,18-20,Male,0,0,6.81,8.23,88.8,4,0.4,4.6,Medium,0,0,6,-1.42,-12.6,1
10684,21-23,Female,1,0,6.46,7.88,78.4,2,2.0,,Low,0,1,6,-1.42,10.0,1
10685,18-20,Male,1,0,6.34,7.64,73.6,1,4.5,,Medium,0,0,8,-1.3,5.7,0
10686,18-20,Male,0,0,7.68,9.44,47.0,2,5.4,,Medium,0,0,8,-1.76,-1.9,1
10687,18-20,Male,0,0,6.88,7.3,61.4,0,1.3,7.1,Medium,1,0,2,-0.42,7.5,0
10688,18-20,M,1,1,5.72,8.73,,3,,7.9,High,1,1,7,-3.01,3.7,1
10689,21-23,Female,0,0,6.2,7.23,59.9,2,5.5,6.5,Medium,1,0,2,-1.03,-5.8,1
10690,18-20,Male,0,1,7.55,,77.7,1,0.2,3.5,High,0,1,6,-0.1,5.1,0
10691,21-23,Female,0,0,7.0,6.65,78.2,2,0.9,7.2,High,1,0,1,0.35,-6.7,0
10692,18-20,Male,0,0,8.0,5.31,,1,0.3,3.6,Medium,0,0,1,2.69,-0.7,0
10693,24+,Female,0,0,7.65,5.37,76.4,0,2.4,4.2,Low,0,0,4,2.28,1.7,0
10694,18-20,Female,0,1,6.41,7.12,0.0,1,1.9,3.9,High,1,1,6,-0.71,9.7,1
10695,24+,Male,0,0,8.24,6.96,85.0,0,4.8,4.6,Low,1,0,6,1.28,3.8,0
10696,21-23,Male,0,0,8.32,6.02,46.2,0,2.0,8.6,High,0,0,3,2.3,-5.0,0
10697,24+,Male,1,0,5.01,6.92,46.9,2,2.5,7.5,Medium,0,1,2,-1.91,-13.7,1
10698,18-20,Female,1,1,6.83,7.65,92.9,2,3.1,7.9,Medium,1,0,5,-0.82,-1.7,0
10699,21-23,Male,1,0,6.25,8.49,76.9,1,3.9,9.5,High,1,1,7,-2.24,20.5,0
10700,18-20,Female,1,0,6.54,6.51,54.0,2,4.8,2.7,Low,0,0,7,0.03,11.9,1
10701,18-20,Female,0,1,5.98,,78.1,1,5.8,,Low,0,1,7,-1.61,-6.7,1
10702,18-20,Male,0,0,5.86,8.94,65.3,2,3.3,5.6,Medium,0,0,6,-3.08,14.4,0
10703,18-20,Female,1,1,7.7,7.95,59.8,1,1.3,7.0,Low,0,0,2,-0.25,10.5,0
10704,24+,Female,0,1,5.63,6.43,89.6,1,2.9,,Low,1,0,6,-0.8,-5.3,0
10705,18-20,Male,0,0,6.89,,,0,3.3,1.4,High,0,1,2,-0.41,21.6,0
10706,21-23,Female,0,0,5.45,7.38,61.1,2,3.0,9.7,Low,0,0,5,-1.93,-2.6,1
10707,21-23,Female,0,0,9.727384278845484,7.84,96.9,2,1.5,4.4,Medium,0,0,7,0.23,9.0,0
10708,21-23,Male,1,1,6.83,7.24,54.1,0,4.9,,Low,1,1,4,-0.41,-13.9,0
10709,21-23,Male,1,0,7.55,7.68,52.8,0,1.7,,High,1,0,3,-0.13,-9.7,1
10710,18-20,Male,1,1,9.608557376304233,8.22,,5,2.3,,Low,1,1,5,-1.22,6.2,1
10711,21-23,Female,1,0,6.55,6.15,0.0,1,0.8,2.6,Medium,0,1,1,0.4,0.2,1
10712,18-20,Female,0,0,6.87,5.88,58.9,0,4.4,6.4,Low,1,0,5,0.99,6.6,0
10713,24+,Female,1,0,8.31,7.81,83.4,0,6.9,5.9,Low,1,0,5,0.5,11.6,1
10714,21-23,Male,0,0,5.9,7.05,82.0,2,4.9,5.9,Low,1,0,4,-1.15,-7.6,0
10715,24+,Female,1,0,,,87.0,1,,5.3,High,1,0,1,-3.81,0.6,0
10716,18-20,F,0,0,6.01,8.29,,3,0.9,,Low,1,0,4,-2.28,5.6,1
10717,18-20,Female,1,0,5.59,5.35,72.1,3,0.6,10.9,Low,1,0,3,0.24,9.7,0
10718,18-20,Male,1,0,7.77,6.36,68.8,1,3.1,11.3,Medium,0,1,4,1.41,-10.0,0
10719,18-20,Male,0,0,6.62,7.07,,1,3.5,,Low,1,0,4,-0.45,-12.1,0
10720,18-20,Male,0,0,7.63,6.18,63.9,2,1.1,8.0,Low,0,0,1,1.45,1.5,0
10721,21-23,Female,0,0,6.83,6.73,94.0,1,1.4,1.4,Medium,0,0,4,0.1,12.2,0
10722,18-20,Female,0,0,6.81,5.92,60.2,1,1.3,6.4,High,0,0,6,0.89,1.5,0
10723,21-23,Male,0,1,6.96,6.76,53.7,0,2.3,7.4,Medium,0,1,8,0.2,-7.7,0
10724,24+,Male,1,0,8.28,6.23,59.0,3,1.1,0.0,Low,1,1,3,2.05,-5.2,1
10725,21-23,Female,0,1,6.99,7.54,72.4,0,1.1,11.7,Medium,1,0,2,-0.55,-2.6,0
10726,18-20,Male,0,0,7.91,8.1,95.9,0,7.1,5.7,Medium,0,0,5,-0.19,-14.5,0
10727,18-20,M,1,1,7.85,7.61,54.8,1,,3.4,High,1,1,7,0.24,-0.1,0
10728,18-20,Male,0,0,6.64,9.8,76.9,2,2.4,2.9,Medium,1,0,2,-3.16,-6.2,1
10729,18-20,Male,0,0,6.73,8.14,57.0,1,2.9,6.7,Low,1,1,5,-1.41,-0.2,1
10730,21-23,Male,1,0,6.42,8.1,82.3,2,1.5,7.2,Low,0,1,1,-1.68,14.0,0
10731,18-20,Female,1,0,8.08,7.12,70.6,2,4.4,10.0,Low,0,0,6,0.96,9.5,0
10732,24+,Male,0,0,5.86,6.89,100.0,1,2.0,3.4,Low,0,0,7,-1.03,5.2,0
10733,21-23,Female,0,0,6.08,8.47,92.1,1,0.3,,Medium,0,0,2,-2.39,-3.7,0
10734,21-23,Male,0,0,6.52,6.95,63.4,3,5.8,,Medium,0,0,3,-0.43,6.8,1
10735,18-20,Male,0,0,5.65,7.23,96.6,4,,4.7,Medium,1,1,8,-1.58,-10.8,1
10736,18-20,Female,0,1,,7.03,70.8,0,6.6,3.8,Medium,0,0,8,-0.82,-7.3,1
10737,21-23,Female,1,0,7.94,,96.5,3,4.3,,Medium,0,1,5,0.2,-2.7,0
10738,18-20,Male,1,0,7.45,8.09,57.7,2,,8.6,Low,1,0,7,-0.64,8.3,1
10739,18-20,M,0,0,,8.26,94.3,3,0.6,,Medium,0,0,4,-1.88,-6.1,1
10740,18-20,Male,0,0,7.6,6.9,63.4,1,5.4,7.3,Medium,0,0,3,0.7,1.3,1
10741,18-20,Female,0,0,8.88,7.38,86.3,4,7.3,,High,0,0,3,1.5,-10.0,1
10742,21-23,Female,0,0,7.11,7.53,98.3,0,0.5,3.9,High,1,0,2,-0.42,6.1,0
10743,18-20,Male,1,0,8.22,8.66,95.2,0,2.3,3.2,High,0,1,8,-0.44,4.4,0
10744,21-23,M,1,0,7.65,5.41,70.5,3,0.7,5.2,Medium,1,0,5,2.24,10.5,0
10745,18-20,Female,0,0,6.51,7.21,64.0,2,1.8,8.8,Low,1,0,2,-0.7,-0.7,1
10746,21-23,Female,0,1,7.0,6.56,78.7,2,2.2,,Medium,0,0,1,0.44,7.5,0
10747,24+,Male,1,1,7.33,6.67,83.8,1,5.1,5.4,Medium,0,0,5,0.66,-12.8,0
10748,24+,Female,0,0,6.06,6.35,74.7,1,0.3,2.7,Low,0,0,4,-0.29,-8.1,0
10749,18-20,F,0,0,4.19,7.74,91.7,1,3.9,,Low,0,0,4,-3.55,-4.3,0
10750,18-20,M,0,0,5.97,4.75,,1,4.0,5.7,Medium,0,0,4,1.22,-8.2,0
10751,18-20,Female,0,0,4.64,7.06,78.0,1,0.7,9.6,Low,0,0,1,-2.42,-0.1,1
10752,21-23,F,0,0,6.05,5.38,73.9,1,2.5,6.3,Medium,0,0,8,0.67,10.4,0
10753,21-23,Male,1,0,5.09,,47.2,1,,7.5,Low,0,1,7,-1.42,-1.4,1
10754,21-23,Female,0,0,7.68,6.99,45.7,1,2.7,4.8,Low,0,0,4,0.69,-3.4,0
10755,18-20,Female,0,1,5.62,6.79,78.3,1,6.2,6.6,Medium,1,0,6,-1.17,11.2,1
10756,21-23,M,1,1,7.34,7.88,51.5,1,0.8,2.2,Medium,0,0,6,-0.54,-10.7,1
10757,18-20,Female,0,1,7.57,8.45,87.3,1,3.1,5.1,Low,0,1,1,-0.88,-1.8,0
10758,21-23,Female,0,0,7.5,9.16,97.2,0,,3.8,Low,1,0,7,-1.66,-6.0,0
10759,18-20,Female,0,1,,7.19,54.8,2,4.0,6.7,High,0,0,1,-2.26,0.8,1
10760,21-23,Female,0,0,7.92,8.36,88.9,2,3.1,5.3,Low,0,0,8,-0.44,-3.8,0
10761,18-20,Female,1,0,7.22,8.66,,1,3.7,2.3,Low,0,0,1,-1.44,-11.7,1
10762,18-20,Male,0,1,7.6,6.72,69.6,0,1.4,7.4,High,0,1,1,0.88,-1.8,0
10763,21-23,Female,1,1,8.63,8.43,80.8,1,0.2,,Low,0,0,4,0.2,-3.2,0
10764,18-20,Female,1,1,7.59,,89.1,0,0.7,,Low,1,0,5,2.57,-2.6,0
10765,21-23,Female,0,0,5.62,7.5,98.4,3,2.5,5.3,Medium,0,0,3,-1.88,-11.2,1
10766,21-23,Male,0,0,7.45,8.81,0.0,1,3.6,,Medium,1,0,7,-1.36,2.0,0
10767,21-23,Female,0,0,,,86.1,3,3.3,3.6,Medium,0,1,1,-2.0,3.7,1
10768,18-20,M,0,1,,7.01,78.4,0,4.0,7.2,Medium,1,1,1,-0.27,-0.3,0
10769,18-20,Male,0,0,6.3,7.0,76.1,1,1.4,,High,1,0,2,-0.7,-3.1,0
10770,21-23,Male,0,0,6.81,8.67,48.6,2,2.3,4.5,Medium,1,0,3,-1.86,-6.8,1
10771,18-20,Male,1,0,5.29,,53.5,3,2.2,5.5,Low,1,1,3,-0.32,-4.1,1
10772,21-23,Male,0,0,5.41,6.81,65.9,1,2.2,6.9,Medium,0,1,2,-1.4,10.9,0
10773,18-20,F,0,1,6.35,8.04,80.7,2,,5.9,Medium,1,0,1,-1.69,-3.9,1
10774,18-20,Female,0,0,6.58,7.52,49.2,2,2.9,6.2,Medium,0,0,1,-0.94,0.5,1
10775,18-20,Female,0,0,6.37,8.39,74.9,3,6.5,10.2,Medium,0,0,2,-2.02,0.8,1
10776,18-20,Male,1,1,8.25,7.88,,4,3.4,0.0,Medium,0,1,2,0.37,-7.5,1
10777,18-20,Female,1,0,7.22,6.73,87.1,2,4.5,5.0,High,0,0,3,0.49,-4.2,0
10778,21-23,Male,0,1,7.2,7.78,81.7,2,3.9,,Medium,0,1,1,-0.58,2.0,0
10779,21-23,Male,1,1,6.42,5.88,73.6,2,,6.8,Medium,0,1,2,0.54,-5.4,0
10780,18-20,Female,1,0,5.41,5.18,76.4,1,3.2,3.5,Medium,1,0,3,0.23,-6.8,0
10781,24+,Male,1,0,6.8,6.59,96.3,2,4.2,6.9,Medium,1,0,2,0.21,-14.5,0
10782,21-23,Male,1,0,8.61,7.28,94.9,4,1.5,6.9,Low,1,0,6,1.33,5.2,0
10783,24+,F,1,0,7.02,6.39,88.6,0,,8.9,Low,1,1,3,0.63,-5.6,0
10784,21-23,Female,0,0,7.91,,63.5,0,5.6,8.4,Medium,0,0,2,0.54,-8.0,1
10785,21-23,Male,0,0,8.04,7.26,50.9,2,3.3,4.0,Low,1,0,7,0.78,-0.6,0
10786,18-20,F,0,0,7.36,5.34,,3,1.8,6.4,High,0,1,4,2.02,2.5,1
10787,18-20,Female,0,0,7.02,6.66,86.4,3,0.1,7.7,High,1,0,4,0.36,-4.5,0
10788,18-20,Male,1,0,5.81,8.14,,0,3.3,3.6,Medium,0,1,6,-2.33,13.3,0
10789,21-23,M,0,0,6.59,7.69,83.8,4,2.5,6.2,Medium,1,0,6,-1.1,10.3,1
10790,18-20,Female,1,0,6.44,,50.8,0,1.2,,Medium,1,0,3,-0.06,-1.7,1
10791,21-23,Female,0,0,7.13,7.82,53.7,1,0.5,6.5,Medium,1,1,8,-0.69,2.3,1
10792,18-20,Male,1,0,5.39,8.96,81.5,3,0.4,6.6,High,0,1,4,-3.57,-13.6,1
10793,21-23,Female,1,1,6.26,6.78,65.4,0,2.6,,Medium,0,0,7,-0.52,4.4,0
10794,18-20,Male,1,0,7.2,,,2,,8.6,Low,0,0,4,-0.74,1.5,0
10795,18-20,Male,1,1,6.1,7.78,66.6,1,3.5,9.1,Low,0,0,6,-1.68,-16.3,0
10796,18-20,F,0,0,5.88,,88.8,0,8.9,,Medium,1,0,8,-0.84,-3.5,1
10797,18-20,Female,0,0,6.01,6.07,83.4,2,4.0,9.3,Medium,1,1,4,-0.06,-12.7,0
10798,18-20,Female,1,1,,8.85,50.8,2,4.7,,High,0,1,5,-2.32,6.4,1
10799,21-23,Female,0,0,4.42,8.29,63.9,3,,3.6,High,0,1,6,-3.87,-10.8,1
10800,18-20,Female,0,0,6.05,6.92,,1,0.3,9.8,Medium,1,0,8,-0.87,-13.5,0
10801,18-20,Male,0,0,,8.41,98.7,1,1.7,6.3,High,1,0,6,-0.66,-8.5,0
10802,21-23,Female,0,0,7.12,7.75,95.2,1,6.1,2.9,High,1,0,2,-0.63,-1.8,1
10803,18-20,F,1,0,7.22,8.41,,1,0.8,4.0,Low,0,0,5,-1.19,-1.6,1
10804,24+,Female,1,0,4.97,5.41,48.6,0,2.7,,Low,0,0,7,-0.44,-7.2,0
10805,24+,Male,1,0,6.39,6.79,76.5,3,2.6,7.3,High,1,0,7,-0.4,-0.7,0
10806,18-20,Female,0,1,6.68,8.77,,0,5.6,9.1,High,1,0,4,-2.09,-6.5,1
10807,18-20,Female,0,1,7.26,9.85,55.1,1,3.6,7.2,Low,0,0,5,-2.59,0.9,1
10808,18-20,Male,1,0,7.91,6.81,80.8,1,3.7,2.4,High,0,1,4,1.1,5.0,0
10809,21-23,Female,1,1,7.75,6.79,53.8,4,2.2,4.3,Low,0,1,8,0.96,-0.0,1
10810,21-23,Female,1,0,6.21,7.88,64.3,1,2.0,12.7,Medium,0,0,8,-1.67,-2.3,1
10811,21-23,Male,1,0,6.24,7.54,88.7,2,1.7,11.8,Medium,0,1,7,-1.3,-0.7,0
10812,21-23,Male,0,1,8.21,7.73,82.6,4,2.5,,Medium,1,1,4,0.48,-7.9,0
10813,18-20,Male,0,0,6.44,5.04,,1,2.8,,High,1,0,3,1.4,6.1,0
10814,21-23,Female,1,0,5.72,6.96,96.2,1,,7.3,Medium,0,1,3,-1.24,-1.1,0
10815,21-23,M,1,0,6.59,8.01,51.9,0,,10.1,Medium,0,0,2,-1.42,10.4,1
10816,21-23,Male,1,0,8.15,4.85,83.0,2,4.0,8.1,Medium,1,0,4,3.3,14.8,0
10817,24+,Female,0,0,5.9,5.58,51.5,2,1.9,6.6,Medium,1,1,8,0.32,-12.5,0
10818,21-23,Female,1,1,6.37,5.43,52.5,2,2.5,10.0,High,0,0,8,0.94,4.3,0
10819,18-20,Female,0,0,5.94,7.85,72.9,3,1.0,7.3,Medium,0,0,8,-1.91,-3.2,1
10820,18-20,Female,0,0,7.76,6.27,46.3,0,2.0,4.8,Low,1,0,2,1.49,1.1,0
10821,18-20,Female,0,0,7.09,6.0,72.6,4,3.9,8.3,Medium,1,1,6,1.09,-1.2,0
10822,18-20,Female,1,1,7.73,7.25,,1,3.1,8.2,Low,1,0,2,0.48,-10.4,0
10823,24+,Male,0,0,8.37,5.96,78.1,0,1.7,4.7,Low,1,1,5,2.41,4.4,0
10824,18-20,Male,0,0,9.568241833901055,7.65,,2,1.4,9.8,Medium,1,0,4,-2.36,-5.9,1
10825,21-23,Female,0,1,6.04,9.61,49.6,1,2.1,7.8,Medium,1,0,4,-3.57,11.1,1
10826,21-23,Male,1,0,6.37,6.83,87.9,2,3.2,5.9,Medium,0,1,5,-0.46,-2.7,0
10827,18-20,Male,0,0,6.87,5.26,,2,3.2,7.3,High,1,0,5,1.61,1.0,1
10828,24+,Male,1,0,7.31,6.75,69.4,3,3.6,9.6,Low,0,0,1,0.56,3.7,0
10829,24+,F,0,0,6.31,7.69,65.6,2,4.1,6.4,Medium,0,1,1,-1.38,3.3,0
10830,21-23,Female,0,0,6.11,7.59,49.6,2,2.7,5.2,Medium,0,1,8,-1.48,4.2,1
10831,18-20,Female,1,0,7.76,8.04,70.3,2,6.0,,Medium,1,0,2,-0.28,4.7,0
10832,18-20,Male,0,0,7.35,6.61,,0,3.8,0.0,High,0,1,1,0.74,-2.1,0
10833,18-20,Female,0,1,7.12,6.92,94.7,1,1.0,4.2,Low,0,0,1,0.2,-3.7,0
10834,18-20,Male,0,0,4.65,4.75,87.0,1,3.2,4.4,Low,0,0,4,-0.1,4.9,0
10835,21-23,Male,1,0,8.01,7.81,49.4,4,3.6,11.6,Medium,1,0,5,0.2,0.1,1
10836,24+,M,0,1,9.917883165028787,5.89,54.1,1,4.0,1.2,Low,1,1,1,1.09,-6.4,1
10837,21-23,Male,0,0,,7.4,47.5,1,1.6,,Low,0,0,4,-0.76,-0.3,1
10838,24+,Female,1,0,5.98,6.33,51.6,0,1.4,1.6,Low,0,0,2,-0.35,-11.5,0
10839,21-23,Female,0,0,6.17,7.11,71.4,3,5.4,4.5,Low,1,1,7,-0.94,-1.9,1
10840,18-20,Female,0,0,5.91,8.16,57.1,2,2.3,13.7,High,0,0,8,-2.25,-2.1,1
10841,24+,Female,0,0,4.8,6.76,80.6,1,1.7,0.5,Low,1,0,1,-1.96,-0.8,0
10842,18-20,Female,1,0,5.98,6.46,46.8,3,1.9,5.2,Medium,1,1,4,-0.48,-0.3,1
10843,24+,Female,0,1,9.895357721147569,7.2,92.1,1,4.0,1.0,High,1,1,4,-2.0,5.1,1
10844,18-20,Female,1,0,6.74,6.56,82.3,0,0.4,7.0,Medium,1,1,4,0.18,9.9,0
10845,18-20,Female,1,0,5.65,6.26,,3,0.3,,Low,1,1,8,-0.61,-4.5,1
10846,24+,Female,0,0,7.53,9.07,97.4,0,2.0,1.0,Medium,0,0,3,-1.54,-5.2,1
10847,21-23,Male,1,1,5.14,5.35,83.1,2,2.7,8.7,Low,1,0,6,-0.21,0.3,0
10848,24+,Female,0,0,7.99,7.85,100.0,1,1.3,10.0,Medium,0,0,4,0.14,-8.3,0
10849,24+,M,0,1,7.64,7.06,57.2,1,1.8,9.0,Low,1,1,1,0.58,13.9,0
10850,18-20,Female,1,0,5.73,6.37,,5,,6.9,High,1,1,5,-0.64,-0.2,1
10851,21-23,Male,0,0,6.71,7.55,68.5,3,2.5,1.9,Medium,0,0,5,-0.84,-7.4,1
